Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec
0 days 01:10:41.434000,TSU,22,0 days 00:01:39.773000,22.0,5.0,,,0 days 00:00:31.687000,0 days 00:00:43.689000,0 days 00:00:24.397000,0 days 01:09:33.348000,0 days 01:10:17.037000,0 days 01:10:41.434000,229.0,249.0,270.0,287.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 01:09:01.661000,2022-03-18 15:54:01.693,1,,False,,False,True,99.773
0 days 01:12:20.268000,TSU,22,0 days 00:01:38.834000,23.0,5.0,,,0 days 00:00:31.719000,0 days 00:00:42.684000,0 days 00:00:24.431000,0 days 01:11:13.153000,0 days 01:11:55.837000,0 days 01:12:20.268000,228.0,253.0,271.0,286.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 01:10:41.434000,2022-03-18 15:55:41.466,1,,False,,False,True,98.834
0 days 01:13:59.470000,TSU,22,0 days 00:01:39.202000,24.0,5.0,,,0 days 00:00:31.663000,0 days 00:00:43.012000,0 days 00:00:24.527000,0 days 01:12:51.931000,0 days 01:13:34.943000,0 days 01:13:59.470000,227.0,251.0,269.0,285.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 01:12:20.268000,2022-03-18 15:57:20.300,1,,False,,False,True,99.202
0 days 01:15:39.247000,TSU,22,0 days 00:01:39.777000,25.0,5.0,,,0 days 00:00:31.887000,0 days 00:00:43.275000,0 days 00:00:24.615000,0 days 01:14:31.357000,0 days 01:15:14.632000,0 days 01:15:39.247000,227.0,252.0,268.0,290.0,False,MEDIUM,16.0,False,AlphaTauri,0 days 01:13:59.470000,2022-03-18 15:58:59.502,1,,False,,False,True,99.777
0 days 01:17:40.940000,TSU,22,0 days 00:02:01.693000,26.0,5.0,,0 days 01:17:39.127000,0 days 00:00:31.985000,0 days 00:00:59.036000,0 days 00:00:30.672000,0 days 01:16:11.232000,0 days 01:17:10.268000,0 days 01:17:40.940000,228.0,172.0,,290.0,False,MEDIUM,17.0,False,AlphaTauri,0 days 01:15:39.247000,2022-03-18 16:00:39.279,1,,False,,False,False,121.693
0 days 00:26:53.179000,ALB,23,0 days 00:01:54.256000,3.0,2.0,,,0 days 00:00:37.899000,0 days 00:00:50.644000,0 days 00:00:25.713000,0 days 00:25:36.822000,0 days 00:26:27.466000,0 days 00:26:53.179000,205.0,227.0,280.0,256.0,True,MEDIUM,3.0,False,Williams,0 days 00:24:58.923000,2022-03-18 15:09:58.955,1,,False,,False,True,114.256
0 days 00:28:44.572000,ALB,23,0 days 00:01:51.393000,4.0,2.0,,,0 days 00:00:32.280000,0 days 00:00:50.150000,0 days 00:00:28.963000,0 days 00:27:25.459000,0 days 00:28:15.609000,0 days 00:28:44.572000,177.0,207.0,281.0,309.0,True,MEDIUM,4.0,False,Williams,0 days 00:26:53.179000,2022-03-18 15:11:53.211,1,,False,,False,True,111.393
0 days 00:30:20.735000,ALB,23,0 days 00:01:36.163000,5.0,2.0,,,0 days 00:00:30.482000,0 days 00:00:41.641000,0 days 00:00:24.040000,0 days 00:29:15.054000,0 days 00:29:56.695000,0 days 00:30:20.735000,234.0,266.0,280.0,312.0,True,MEDIUM,5.0,False,Williams,0 days 00:28:44.572000,2022-03-18 15:13:44.604,1,,False,,False,True,96.163
0 days 00:32:24.903000,ALB,23,0 days 00:02:04.168000,6.0,2.0,,,0 days 00:00:40.267000,0 days 00:00:58.090000,0 days 00:00:25.811000,0 days 00:31:01.002000,0 days 00:31:59.092000,0 days 00:32:24.903000,152.0,215.0,280.0,231.0,False,MEDIUM,6.0,False,Williams,0 days 00:30:20.735000,2022-03-18 15:15:20.767,1,,False,,False,True,124.168
0 days 00:34:01.874000,ALB,23,0 days 00:01:36.971000,7.0,2.0,,,0 days 00:00:31.480000,0 days 00:00:41.596000,0 days 00:00:23.895000,0 days 00:32:56.383000,0 days 00:33:37.979000,0 days 00:34:01.874000,232.0,266.0,281.0,311.0,False,MEDIUM,7.0,False,Williams,0 days 00:32:24.903000,2022-03-18 15:17:24.935,1,,False,,False,True,96.971
0 days 00:36:02.487000,ALB,23,0 days 00:02:00.613000,8.0,2.0,,0 days 00:36:00.693000,0 days 00:00:36.580000,0 days 00:00:53.804000,0 days 00:00:30.229000,0 days 00:34:38.454000,0 days 00:35:32.258000,0 days 00:36:02.487000,159.0,187.0,,246.0,False,MEDIUM,8.0,False,Williams,0 days 00:34:01.874000,2022-03-18 15:19:01.906,1,,False,,False,False,120.613
0 days 00:43:07.387000,ALB,23,0 days 00:01:34.735000,10.0,3.0,,,0 days 00:00:30.128000,0 days 00:00:40.667000,0 days 00:00:23.940000,0 days 00:42:02.780000,0 days 00:42:43.447000,0 days 00:43:07.387000,235.0,267.0,280.0,312.0,True,SOFT,2.0,True,Williams,0 days 00:41:32.652000,2022-03-18 15:26:32.684,1,,False,,False,True,94.735
0 days 00:45:26.938000,ALB,23,0 days 00:02:19.551000,11.0,3.0,,,0 days 00:00:43.684000,0 days 00:01:01.663000,0 days 00:00:34.204000,0 days 00:43:51.071000,0 days 00:44:52.734000,0 days 00:45:26.938000,93.0,156.0,280.0,206.0,False,SOFT,3.0,True,Williams,0 days 00:43:07.387000,2022-03-18 15:28:07.419,1,,False,,False,True,139.551
0 days 00:47:02.258000,ALB,23,0 days 00:01:35.320000,12.0,3.0,,,0 days 00:00:30.473000,0 days 00:00:41.040000,0 days 00:00:23.807000,0 days 00:45:57.411000,0 days 00:46:38.451000,0 days 00:47:02.258000,232.0,266.0,277.0,312.0,False,SOFT,4.0,True,Williams,0 days 00:45:26.938000,2022-03-18 15:30:26.970,1,,False,,False,True,95.32
0 days 00:48:48.078000,ALB,23,0 days 00:01:45.820000,13.0,3.0,,0 days 00:48:46.314000,0 days 00:00:33.906000,0 days 00:00:44.059000,0 days 00:00:27.855000,0 days 00:47:36.164000,0 days 00:48:20.223000,0 days 00:48:48.078000,221.0,235.0,,224.0,False,SOFT,5.0,True,Williams,0 days 00:47:02.258000,2022-03-18 15:32:02.290,1,,False,,False,False,105.82
0 days 01:06:42.727000,ALB,23,0 days 00:01:39.679000,15.0,4.0,,,0 days 00:00:31.843000,0 days 00:00:43.105000,0 days 00:00:24.731000,0 days 01:05:34.891000,0 days 01:06:17.996000,0 days 01:06:42.727000,228.0,252.0,270.0,292.0,False,MEDIUM,10.0,False,Williams,0 days 01:05:03.048000,2022-03-18 15:50:03.080,1,,False,,False,True,99.679
0 days 01:08:22.592000,ALB,23,0 days 00:01:39.865000,16.0,4.0,,,0 days 00:00:31.941000,0 days 00:00:43.411000,0 days 00:00:24.513000,0 days 01:07:14.668000,0 days 01:07:58.079000,0 days 01:08:22.592000,228.0,248.0,273.0,293.0,False,MEDIUM,11.0,False,Williams,0 days 01:06:42.727000,2022-03-18 15:51:42.759,1,,False,,False,True,99.865
0 days 01:10:02.767000,ALB,23,0 days 00:01:40.175000,17.0,4.0,,,0 days 00:00:32.005000,0 days 00:00:43.610000,0 days 00:00:24.560000,0 days 01:08:54.597000,0 days 01:09:38.207000,0 days 01:10:02.767000,225.0,246.0,272.0,292.0,False,MEDIUM,12.0,False,Williams,0 days 01:08:22.592000,2022-03-18 15:53:22.624,1,,False,,False,True,100.175
0 days 01:11:43.069000,ALB,23,0 days 00:01:40.302000,18.0,4.0,,,0 days 00:00:31.911000,0 days 00:00:43.758000,0 days 00:00:24.633000,0 days 01:10:34.678000,0 days 01:11:18.436000,0 days 01:11:43.069000,224.0,248.0,273.0,289.0,False,MEDIUM,13.0,False,Williams,0 days 01:10:02.767000,2022-03-18 15:55:02.799,1,,False,,False,True,100.302
0 days 01:13:23.752000,ALB,23,0 days 00:01:40.683000,19.0,4.0,,,0 days 00:00:31.790000,0 days 00:00:44.082000,0 days 00:00:24.811000,0 days 01:12:14.859000,0 days 01:12:58.941000,0 days 01:13:23.752000,228.0,232.0,280.0,294.0,False,MEDIUM,14.0,False,Williams,0 days 01:11:43.069000,2022-03-18 15:56:43.101,1,,False,,False,True,100.683
0 days 01:15:03.984000,ALB,23,0 days 00:01:40.232000,20.0,4.0,,,0 days 00:00:31.794000,0 days 00:00:43.630000,0 days 00:00:24.808000,0 days 01:13:55.546000,0 days 01:14:39.176000,0 days 01:15:03.984000,226.0,250.0,273.0,286.0,False,MEDIUM,15.0,False,Williams,0 days 01:13:23.752000,2022-03-18 15:58:23.784,1,,False,,False,True,100.232
0 days 01:17:10.644000,ALB,23,0 days 00:02:06.660000,21.0,4.0,,,0 days 00:00:35.224000,0 days 00:00:49.561000,0 days 00:00:41.875000,0 days 01:15:39.208000,0 days 01:16:28.769000,0 days 01:17:10.644000,147.0,202.0,58.0,296.0,False,MEDIUM,16.0,False,Williams,0 days 01:15:03.984000,2022-03-18 16:00:04.016,1,,False,,False,True,126.66
0 days 00:18:51.105000,ZHO,24,0 days 00:01:35.615000,2.0,1.0,,,0 days 00:00:30.812000,0 days 00:00:41.157000,0 days 00:00:23.646000,0 days 00:17:46.302000,0 days 00:18:27.459000,0 days 00:18:51.105000,236.0,263.0,281.0,306.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 00:17:15.490000,2022-03-18 15:02:15.522,1,,False,,False,True,95.615
0 days 00:20:57.836000,ZHO,24,0 days 00:02:06.731000,3.0,1.0,,,0 days 00:00:42.424000,0 days 00:00:56.115000,0 days 00:00:28.192000,0 days 00:19:33.529000,0 days 00:20:29.644000,0 days 00:20:57.836000,166.0,187.0,281.0,258.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 00:18:51.105000,2022-03-18 15:03:51.137,1,,False,,False,True,126.731
0 days 00:22:32.394000,ZHO,24,0 days 00:01:34.558000,4.0,1.0,,,0 days 00:00:30.263000,0 days 00:00:40.757000,0 days 00:00:23.538000,0 days 00:21:28.099000,0 days 00:22:08.856000,0 days 00:22:32.394000,237.0,265.0,285.0,310.0,True,MEDIUM,4.0,True,Alfa Romeo,0 days 00:20:57.836000,2022-03-18 15:05:57.868,1,,False,,False,True,94.558
0 days 00:24:52.618000,ZHO,24,0 days 00:02:20.224000,5.0,1.0,,,0 days 00:00:39.779000,0 days 00:01:01.999000,0 days 00:00:38.446000,0 days 00:23:12.173000,0 days 00:24:14.172000,0 days 00:24:52.618000,168.0,178.0,281.0,272.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 00:22:32.394000,2022-03-18 15:07:32.426,1,,False,,False,True,140.224
0 days 00:26:28.175000,ZHO,24,0 days 00:01:35.557000,6.0,1.0,,,0 days 00:00:30.448000,0 days 00:00:41.301000,0 days 00:00:23.808000,0 days 00:25:23.066000,0 days 00:26:04.367000,0 days 00:26:28.175000,235.0,264.0,282.0,309.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 00:24:52.618000,2022-03-18 15:09:52.650,1,,False,,False,True,95.557
0 days 00:28:38.618000,ZHO,24,0 days 00:02:10.443000,7.0,1.0,,,0 days 00:00:41.873000,0 days 00:01:01.683000,0 days 00:00:26.887000,0 days 00:27:10.048000,0 days 00:28:11.731000,0 days 00:28:38.618000,168.0,171.0,280.0,249.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 00:26:28.175000,2022-03-18 15:11:28.207,1,,False,,False,True,130.443
0 days 00:30:13.713000,ZHO,24,0 days 00:01:35.095000,8.0,1.0,,,0 days 00:00:30.374000,0 days 00:00:40.921000,0 days 00:00:23.800000,0 days 00:29:08.992000,0 days 00:29:49.913000,0 days 00:30:13.713000,235.0,265.0,282.0,308.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 00:28:38.618000,2022-03-18 15:13:38.650,1,,False,,False,True,95.095
0 days 00:32:06.591000,ZHO,24,0 days 00:01:52.878000,9.0,1.0,,0 days 00:32:04.819000,0 days 00:00:35.462000,0 days 00:00:49.351000,0 days 00:00:28.065000,0 days 00:30:49.175000,0 days 00:31:38.526000,0 days 00:32:06.591000,186.0,217.0,,270.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 00:30:13.713000,2022-03-18 15:15:13.745,1,,False,,False,False,112.878
0 days 00:42:55.581000,ZHO,24,0 days 00:01:33.953000,11.0,2.0,,,0 days 00:00:30.014000,0 days 00:00:40.280000,0 days 00:00:23.659000,0 days 00:41:51.642000,0 days 00:42:31.922000,0 days 00:42:55.581000,237.0,266.0,281.0,307.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:41:21.628000,2022-03-18 15:26:21.660,1,,False,,False,True,93.953
0 days 00:45:01.034000,ZHO,24,0 days 00:02:05.453000,12.0,2.0,,,0 days 00:00:41.257000,0 days 00:00:57.199000,0 days 00:00:26.997000,0 days 00:43:36.838000,0 days 00:44:34.037000,0 days 00:45:01.034000,153.0,195.0,280.0,274.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:42:55.581000,2022-03-18 15:27:55.613,1,,False,,False,True,125.453
0 days 00:46:35.052000,ZHO,24,0 days 00:01:34.018000,13.0,2.0,,,0 days 00:00:30.104000,0 days 00:00:40.448000,0 days 00:00:23.466000,0 days 00:45:31.138000,0 days 00:46:11.586000,0 days 00:46:35.052000,237.0,266.0,282.0,307.0,False,SOFT,4.0,True,Alfa Romeo,0 days 00:45:01.034000,2022-03-18 15:30:01.066,1,,False,,False,True,94.018
0 days 00:48:33.116000,ZHO,24,0 days 00:01:58.064000,14.0,2.0,,0 days 00:48:31.394000,0 days 00:00:37.213000,0 days 00:00:49.206000,0 days 00:00:31.645000,0 days 00:47:12.265000,0 days 00:48:01.471000,0 days 00:48:33.116000,183.0,206.0,,245.0,False,SOFT,5.0,True,Alfa Romeo,0 days 00:46:35.052000,2022-03-18 15:31:35.084,1,,False,,False,False,118.064
0 days 00:50:52.932000,ZHO,24,0 days 00:02:19.816000,15.0,3.0,0 days 00:48:52.639000,0 days 00:50:51.213000,0 days 00:01:04.811000,0 days 00:00:46.785000,0 days 00:00:28.220000,0 days 00:49:37.927000,0 days 00:50:24.712000,0 days 00:50:52.932000,215.0,218.0,,200.0,False,SOFT,6.0,False,Alfa Romeo,0 days 00:48:33.116000,2022-03-18 15:33:33.148,1,,False,,False,False,139.816
0 days 01:03:10.075000,ZHO,24,0 days 00:01:40.579000,17.0,4.0,,,0 days 00:00:32.776000,0 days 00:00:43.193000,0 days 00:00:24.610000,0 days 01:02:02.272000,0 days 01:02:45.465000,0 days 01:03:10.075000,228.0,251.0,269.0,286.0,False,MEDIUM,11.0,False,Alfa Romeo,0 days 01:01:29.496000,2022-03-18 15:46:29.528,1,,False,,False,True,100.579
0 days 01:04:49.250000,ZHO,24,0 days 00:01:39.175000,18.0,4.0,,,0 days 00:00:31.821000,0 days 00:00:42.893000,0 days 00:00:24.461000,0 days 01:03:41.896000,0 days 01:04:24.789000,0 days 01:04:49.250000,230.0,252.0,271.0,288.0,False,MEDIUM,12.0,False,Alfa Romeo,0 days 01:03:10.075000,2022-03-18 15:48:10.107,1,,False,,False,True,99.175
0 days 01:06:28.404000,ZHO,24,0 days 00:01:39.154000,19.0,4.0,,,0 days 00:00:31.660000,0 days 00:00:42.856000,0 days 00:00:24.638000,0 days 01:05:20.910000,0 days 01:06:03.766000,0 days 01:06:28.404000,228.0,253.0,270.0,286.0,False,MEDIUM,13.0,False,Alfa Romeo,0 days 01:04:49.250000,2022-03-18 15:49:49.282,1,,False,,False,True,99.154
0 days 01:08:07.587000,ZHO,24,0 days 00:01:39.183000,20.0,4.0,,,0 days 00:00:31.693000,0 days 00:00:42.791000,0 days 00:00:24.699000,0 days 01:07:00.097000,0 days 01:07:42.888000,0 days 01:08:07.587000,228.0,254.0,271.0,287.0,False,MEDIUM,14.0,False,Alfa Romeo,0 days 01:06:28.404000,2022-03-18 15:51:28.436,1,,False,,False,True,99.183
0 days 01:09:46.706000,ZHO,24,0 days 00:01:39.119000,21.0,4.0,,,0 days 00:00:31.623000,0 days 00:00:42.985000,0 days 00:00:24.511000,0 days 01:08:39.210000,0 days 01:09:22.195000,0 days 01:09:46.706000,230.0,253.0,271.0,288.0,False,MEDIUM,15.0,False,Alfa Romeo,0 days 01:08:07.587000,2022-03-18 15:53:07.619,1,,False,,False,True,99.119
0 days 01:11:26.351000,ZHO,24,0 days 00:01:39.645000,22.0,4.0,,,0 days 00:00:31.953000,0 days 00:00:43.075000,0 days 00:00:24.617000,0 days 01:10:18.659000,0 days 01:11:01.734000,0 days 01:11:26.351000,224.0,252.0,269.0,283.0,False,MEDIUM,16.0,False,Alfa Romeo,0 days 01:09:46.706000,2022-03-18 15:54:46.738,1,,False,,False,True,99.645
0 days 01:13:05.421000,ZHO,24,0 days 00:01:39.070000,23.0,4.0,,,0 days 00:00:31.628000,0 days 00:00:42.999000,0 days 00:00:24.443000,0 days 01:11:57.979000,0 days 01:12:40.978000,0 days 01:13:05.421000,229.0,252.0,268.0,285.0,False,MEDIUM,17.0,False,Alfa Romeo,0 days 01:11:26.351000,2022-03-18 15:56:26.383,1,,False,,False,True,99.07
0 days 01:14:44.625000,ZHO,24,0 days 00:01:39.204000,24.0,4.0,,,0 days 00:00:31.762000,0 days 00:00:42.963000,0 days 00:00:24.479000,0 days 01:13:37.183000,0 days 01:14:20.146000,0 days 01:14:44.625000,228.0,241.0,269.0,285.0,False,MEDIUM,18.0,False,Alfa Romeo,0 days 01:13:05.421000,2022-03-18 15:58:05.453,1,,False,,False,True,99.204
0 days 01:16:23.966000,ZHO,24,0 days 00:01:39.341000,25.0,4.0,,,0 days 00:00:31.790000,0 days 00:00:43.028000,0 days 00:00:24.523000,0 days 01:15:16.415000,0 days 01:15:59.443000,0 days 01:16:23.966000,227.0,243.0,269.0,286.0,False,MEDIUM,19.0,False,Alfa Romeo,0 days 01:14:44.625000,2022-03-18 15:59:44.657,1,,False,,False,True,99.341
0 days 01:18:42.328000,ZHO,24,0 days 00:02:18.362000,26.0,4.0,,,0 days 00:00:42.823000,0 days 00:00:53.973000,0 days 00:00:41.566000,0 days 01:17:06.789000,0 days 01:18:00.762000,0 days 01:18:42.328000,128.0,161.0,58.0,274.0,False,MEDIUM,20.0,False,Alfa Romeo,0 days 01:16:23.966000,2022-03-18 16:01:23.998,1,,False,,False,True,138.362
0 days 00:19:10.858000,HUL,27,0 days 00:01:36.240000,2.0,1.0,,,0 days 00:00:31.118000,0 days 00:00:41.088000,0 days 00:00:24.034000,0 days 00:18:05.736000,0 days 00:18:46.824000,0 days 00:19:10.858000,232.0,258.0,274.0,303.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:17:34.618000,2022-03-18 15:02:34.650,1,,False,,False,True,96.24
0 days 00:21:04.562000,HUL,27,0 days 00:01:53.704000,3.0,1.0,,,0 days 00:00:34.912000,0 days 00:00:49.721000,0 days 00:00:29.071000,0 days 00:19:45.770000,0 days 00:20:35.491000,0 days 00:21:04.562000,179.0,202.0,274.0,266.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:19:10.858000,2022-03-18 15:04:10.890,1,,False,,False,True,113.704
0 days 00:22:41.578000,HUL,27,0 days 00:01:37.016000,4.0,1.0,,,0 days 00:00:30.951000,0 days 00:00:41.756000,0 days 00:00:24.309000,0 days 00:21:35.513000,0 days 00:22:17.269000,0 days 00:22:41.578000,231.0,260.0,276.0,303.0,False,MEDIUM,4.0,True,Aston Martin,0 days 00:21:04.562000,2022-03-18 15:06:04.594,1,,False,,False,True,97.016
0 days 00:24:29.431000,HUL,27,0 days 00:01:47.853000,5.0,1.0,,0 days 00:24:27.583000,0 days 00:00:33.734000,0 days 00:00:45.101000,0 days 00:00:29.018000,0 days 00:23:15.312000,0 days 00:24:00.413000,0 days 00:24:29.431000,210.0,225.0,,265.0,False,MEDIUM,5.0,True,Aston Martin,0 days 00:22:41.578000,2022-03-18 15:07:41.610,1,,False,,False,False,107.853
0 days 00:36:56.723000,HUL,27,0 days 00:01:34.061000,7.0,2.0,,,0 days 00:00:30.220000,0 days 00:00:40.156000,0 days 00:00:23.685000,0 days 00:35:52.882000,0 days 00:36:33.038000,0 days 00:36:56.723000,235.0,265.0,272.0,303.0,True,SOFT,2.0,True,Aston Martin,0 days 00:35:22.662000,2022-03-18 15:20:22.694,1,,False,,False,True,94.061
0 days 00:38:45.076000,HUL,27,0 days 00:01:48.353000,8.0,2.0,,0 days 00:38:43.231000,0 days 00:00:34.420000,0 days 00:00:45.033000,0 days 00:00:28.900000,0 days 00:37:31.143000,0 days 00:38:16.176000,0 days 00:38:45.076000,216.0,200.0,,235.0,False,SOFT,3.0,True,Aston Martin,0 days 00:36:56.723000,2022-03-18 15:21:56.755,1,,False,,False,False,108.353
0 days 00:48:50.896000,HUL,27,0 days 00:01:40.168000,10.0,3.0,,,0 days 00:00:32.242000,0 days 00:00:43.186000,0 days 00:00:24.740000,0 days 00:47:42.970000,0 days 00:48:26.156000,0 days 00:48:50.896000,223.0,246.0,264.0,279.0,False,MEDIUM,7.0,False,Aston Martin,0 days 00:47:10.728000,2022-03-18 15:32:10.760,1,,False,,False,True,100.168
0 days 00:50:30.710000,HUL,27,0 days 00:01:39.814000,11.0,3.0,,,0 days 00:00:32.073000,0 days 00:00:42.983000,0 days 00:00:24.758000,0 days 00:49:22.969000,0 days 00:50:05.952000,0 days 00:50:30.710000,224.0,249.0,263.0,280.0,False,MEDIUM,8.0,False,Aston Martin,0 days 00:48:50.896000,2022-03-18 15:33:50.928,1,,False,,False,True,99.814
0 days 00:52:10.606000,HUL,27,0 days 00:01:39.896000,12.0,3.0,,,0 days 00:00:32.173000,0 days 00:00:42.976000,0 days 00:00:24.747000,0 days 00:51:02.883000,0 days 00:51:45.859000,0 days 00:52:10.606000,228.0,253.0,264.0,280.0,False,MEDIUM,9.0,False,Aston Martin,0 days 00:50:30.710000,2022-03-18 15:35:30.742,1,,False,,False,True,99.896
0 days 00:53:50.888000,HUL,27,0 days 00:01:40.282000,13.0,3.0,,,0 days 00:00:32.280000,0 days 00:00:43.071000,0 days 00:00:24.931000,0 days 00:52:42.886000,0 days 00:53:25.957000,0 days 00:53:50.888000,224.0,250.0,264.0,272.0,False,MEDIUM,10.0,False,Aston Martin,0 days 00:52:10.606000,2022-03-18 15:37:10.638,1,,False,,False,True,100.282
0 days 00:55:31.132000,HUL,27,0 days 00:01:40.244000,14.0,3.0,,,0 days 00:00:32.258000,0 days 00:00:42.998000,0 days 00:00:24.988000,0 days 00:54:23.146000,0 days 00:55:06.144000,0 days 00:55:31.132000,226.0,252.0,264.0,271.0,False,MEDIUM,11.0,False,Aston Martin,0 days 00:53:50.888000,2022-03-18 15:38:50.920,1,,False,,False,True,100.244
0 days 00:57:11.422000,HUL,27,0 days 00:01:40.290000,15.0,3.0,,,0 days 00:00:32.377000,0 days 00:00:43.039000,0 days 00:00:24.874000,0 days 00:56:03.509000,0 days 00:56:46.548000,0 days 00:57:11.422000,226.0,252.0,265.0,269.0,False,MEDIUM,12.0,False,Aston Martin,0 days 00:55:31.132000,2022-03-18 15:40:31.164,1,,False,,False,True,100.29
0 days 00:58:54.271000,HUL,27,0 days 00:01:42.849000,16.0,3.0,,0 days 00:58:52.498000,0 days 00:00:32.308000,0 days 00:00:43.154000,0 days 00:00:27.387000,0 days 00:57:43.730000,0 days 00:58:26.884000,0 days 00:58:54.271000,226.0,252.0,,272.0,False,MEDIUM,13.0,False,Aston Martin,0 days 00:57:11.422000,2022-03-18 15:42:11.454,1,,False,,False,False,102.849
0 days 01:01:05,HUL,27,0 days 00:02:10.729000,17.0,4.0,0 days 00:59:18.384000,,0 days 00:00:54.620000,0 days 00:00:47.919000,0 days 00:00:28.190000,0 days 00:59:48.891000,0 days 01:00:36.810000,0 days 01:01:05,230.0,232.0,264.0,204.0,False,MEDIUM,14.0,False,Aston Martin,0 days 00:58:54.271000,2022-03-18 15:43:54.303,1,,False,,False,False,130.729
0 days 01:02:45.509000,HUL,27,0 days 00:01:40.509000,18.0,4.0,,,0 days 00:00:32.212000,0 days 00:00:43.535000,0 days 00:00:24.762000,0 days 01:01:37.212000,0 days 01:02:20.747000,0 days 01:02:45.509000,225.0,252.0,265.0,283.0,False,MEDIUM,15.0,False,Aston Martin,0 days 01:01:05,2022-03-18 15:46:05.032,1,,False,,False,True,100.509
0 days 01:04:25.756000,HUL,27,0 days 00:01:40.247000,19.0,4.0,,,0 days 00:00:32.280000,0 days 00:00:43.210000,0 days 00:00:24.757000,0 days 01:03:17.789000,0 days 01:04:00.999000,0 days 01:04:25.756000,227.0,251.0,265.0,274.0,False,MEDIUM,16.0,False,Aston Martin,0 days 01:02:45.509000,2022-03-18 15:47:45.541,1,,False,,False,True,100.247
0 days 01:06:06.393000,HUL,27,0 days 00:01:40.637000,20.0,4.0,,,0 days 00:00:32.408000,0 days 00:00:43.318000,0 days 00:00:24.911000,0 days 01:04:58.164000,0 days 01:05:41.482000,0 days 01:06:06.393000,224.0,248.0,264.0,275.0,False,MEDIUM,17.0,False,Aston Martin,0 days 01:04:25.756000,2022-03-18 15:49:25.788,1,,False,,False,True,100.637
0 days 01:07:48.598000,HUL,27,0 days 00:01:42.205000,21.0,4.0,,,0 days 00:00:32.364000,0 days 00:00:44.367000,0 days 00:00:25.474000,0 days 01:06:38.757000,0 days 01:07:23.124000,0 days 01:07:48.598000,226.0,253.0,267.0,273.0,False,MEDIUM,18.0,False,Aston Martin,0 days 01:06:06.393000,2022-03-18 15:51:06.425,1,,False,,False,True,102.205
0 days 01:09:31.610000,HUL,27,0 days 00:01:43.012000,22.0,4.0,,0 days 01:09:29.875000,0 days 00:00:32.338000,0 days 00:00:43.157000,0 days 00:00:27.517000,0 days 01:08:20.936000,0 days 01:09:04.093000,0 days 01:09:31.610000,228.0,253.0,,282.0,False,MEDIUM,19.0,False,Aston Martin,0 days 01:07:48.598000,2022-03-18 15:52:48.630,1,,False,,False,False,103.012
0 days 01:11:30.995000,HUL,27,0 days 00:01:59.385000,23.0,5.0,0 days 01:09:55.257000,,0 days 00:00:52.789000,0 days 00:00:42.268000,0 days 00:00:24.328000,0 days 01:10:24.399000,0 days 01:11:06.667000,0 days 01:11:30.995000,228.0,250.0,267.0,216.0,False,SOFT,4.0,False,Aston Martin,0 days 01:09:31.610000,2022-03-18 15:54:31.642,1,,False,,False,False,119.385
0 days 01:13:08.626000,HUL,27,0 days 00:01:37.631000,24.0,5.0,,,0 days 00:00:31.478000,0 days 00:00:41.942000,0 days 00:00:24.211000,0 days 01:12:02.473000,0 days 01:12:44.415000,0 days 01:13:08.626000,228.0,253.0,267.0,272.0,False,SOFT,5.0,False,Aston Martin,0 days 01:11:30.995000,2022-03-18 15:56:31.027,1,,False,,False,True,97.631
0 days 01:14:46.892000,HUL,27,0 days 00:01:38.266000,25.0,5.0,,,0 days 00:00:31.530000,0 days 00:00:42.184000,0 days 00:00:24.552000,0 days 01:13:40.156000,0 days 01:14:22.340000,0 days 01:14:46.892000,227.0,251.0,267.0,273.0,False,SOFT,6.0,False,Aston Martin,0 days 01:13:08.626000,2022-03-18 15:58:08.658,1,,False,,False,True,98.266
0 days 01:16:25.340000,HUL,27,0 days 00:01:38.448000,26.0,5.0,,,0 days 00:00:31.682000,0 days 00:00:42.292000,0 days 00:00:24.474000,0 days 01:15:18.574000,0 days 01:16:00.866000,0 days 01:16:25.340000,227.0,253.0,267.0,275.0,False,SOFT,7.0,False,Aston Martin,0 days 01:14:46.892000,2022-03-18 15:59:46.924,1,,False,,False,True,98.448
